comentario,Agresividad,Ofensa,Ideología,Constructividad,Empatía,Diálogo,Total,Catg
Mini Evo,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Lara garganta de lata.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Su trabajo del lara no está bien dice el pedofilo y no está de acuerdo a lo q hablaron sobre sus acuerdos.,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"🤣🤣identidad nada, renovación cero 🤡🤡",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Señor lara totalmente me decepcionas,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Rodrigo Paz y capitán Lara dupla ganadora,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Jajajaja es de lo peor el Lari Lari solo da chijte el payaso,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Este es un peligro para el país, y Paz es un mañudo que miente en continuación, cree que nadie se da cuenta, si como candidato miente que será su entrará al gobierno, no tiene un programa serio de gobierno, solo sería arrastrar al país otros cinco años de crisis sin solucionar nada",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Lo que dice lara que lo apoyarian en area rural eso es mentira por su demagogia de los dos mil bovianos casa dd dos pisos y otros,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Y es la verdad sospechosamente solo llega para elecciones...ese vividor,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Opa,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Yo apoyo a TUTO,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
De la enfermedad se puede decir de todo... PERO NO SE PUEDE HABLAR DEL ENFERMO DE CANCER Y MENOS NINGUNEAR EL DOLOR HUMANO.,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Este tiktoker de pacotill4,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Viva RODRIGO PAZ y Capitan Lara,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Madre de Dios y cuando va a decir algo coherente este personaje 🤦,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Que identidad pueden tener con este mentiroso, bocón, que habla incoherencias y además mal de la cabeza.",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Todos los opas que se identifican con Lara ya saben...,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Lara embustero bipolar bocachancla sinverguenzaaaa!,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Hdp primero maldices la patria que te dió todo lo que tienes y lo que eres, y esperas respaldo!?",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tuto presidente,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Y quién es el que maldice a Bolivia,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
TUTO PRESIDENTE 👍,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto nada q ver es vende patria,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Y lo dice el paco que maldice nuestro país...,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Vamos Lara,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Renovación? Este es otro corrupto y Paz, toda su vida a vivido de la política",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"El que está jugando sucio eres tú ,ojala fueras como Tuto ,q piensa en sacar a los masistas q empobrecieron Bolivia ,pero tú estás con el Masismo no hablas nada de Evo y de los masistas corruptos ,porq eres otro títere de Evo y sus corruptos .",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Dios los bendecirá cuando no sean mentirosos... Si llegan a ser gobernantes van a ser los campeones, pero de la mentira y de la mediocridad",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Capitán Lara y Rodrigo Paz presidente,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Este sr. Vive de excusas.,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
No hables mal de Los demás son tus mismas tonterías que hablas las que están que hablan por vos,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto presidente,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Ya denle ban permanente de la vida al OPA,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
E trabajando puej,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Si son la misma escoria del masismo de que renovación habla es tipo,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
TUTO PRESIDENTE,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Ni el se la cree🤣😂,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Da miedo,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Gasta la cara la tiene de desquiciado, maldit desgraciad, Boca de víbora!!! Come Miard 😡😡😡😡😡😡😡😡😡😡😡",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Van a renovar del ladrones que están y ustedes quieren entrar tambor a robar y algunos que está serán os peores,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Aburre verlo a este señor. Solo sabe ablar estupideces.,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Ya no le den tanta bola a este tipejo,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Ni caramelos pa los niños les lleva 😥 .... estilo evo larin los utiliza y extorsiona 🤡🤯,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Renovación con Rodrigo Paz? Desde hace 25 años vive del estado, a la fecha de hoy. Y no hizo nada productivo por Tarija, ni como alcalde, ni como senador. Infórmate bien Edman Lara!",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
SON SU GENTE DEL KIKO,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Ya veremos en las urnas cabezon,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Eso es verdad tuto presidente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
TUTO QUIROGA presidente,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Por lo menos JP no maldijo a nuestra Patria Bolivia, no tiene procesos por estafa como Lara, ni tampoco tiene acusaciones de agresión por parte de su esposa. Lara tiene todo lo anterior!!!",75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Tuto presidente!!!,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto Quiroga es solo un vividor.. es solo revivir el pasado..,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Vamos por Lara,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"Y tu la maldices animal, es lo último que podías decir.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Mi voto será por Rodri y Lara,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Abre la boca y ya sale 💩 estiércol por ahí ,mejor cállate!!!",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto presidente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tuto es dinosaurio corrupto y masista,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Sucia debe estar esa tu polera...... A chivito debe oler,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
El mismo se describe…,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Osea no le interesa la gente del campo....osea los pobres,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Cual identidad, yo no soy pícaro igual quebvoz",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
RODRIGO PAZ PRESIDENTE,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Amar Bolivia no es decir o hacer estupideces con tu ignorancia no eres apto para ser candidato para Bolivia ni para mensajero de,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Tiene razón el candidato, pura caca nomas en redes sociales",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Lara no te queremos,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Asqueroso como le mentiras a tu mujer,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Pobre de su familia, tener que vivir con un loco que cae más y más en su enfermedad",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Vamos! Tuto carajo !,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Si este animal llega al poder estamos jodidos, todo por culpa de los descerebrados.",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Las mismas palabras de Evo jajajaja no más de lo mismo por favor,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
El que ama Bolivia jamás puede decir que es una tierra maldita y peor que sea dicha por un desertor.,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
TUTO QUIROGA PRESIDENTE 🇧🇴,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Cx xv v v. bnnnn. Frt que ases de 1años 1años a durmir 222de í9be b JVC xxx yo,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
No le llegas ni a sus talones...,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto presidente,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
larama juega sucio insulta al país compara con enfermos de cáncer agrede a periodistas etc. cono así quiere ser vicepresidente es un ambición ignorante,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Viva capitan no intrusu tutu,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
El único que es un ignorante es “ Lari el sucio “,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
TUTO PRESIDENTE 🇧🇴 🇧🇴 🇧🇴,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Otra vez hablando evadas,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Paz es otro corrupto , que vaya a Tarija a responder sus procesos .",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Están los de remate como él,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
MITOMANO OBSESIVO COMPULSIVO,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Capo de m,, soy un hp",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Y el que comenta que es un maldito país en fin,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
El lari....lari siempre sera,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Por que dice que juega sucio, si la gente común que no somos politicos vemos que ustedes están aliados como está la mas",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Renovación? Fue alcalde, diputado, senador etc",75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
DISE EL TUTO QUENOS VÁ MATAR TODOS LOS DE OCCDENTE DE BOLIVIA,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto presidente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Lara si eres masista ahora MAS = PDC,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Esta loco o se sobredocificó un dia dice maldito pais al otro dia dice lo contrario,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"A quien le importa la identidad ‼️ es que cree este tipo que todos son brutos para creer sus mentiras ‼️ Se necesita dinero, combustible, trabajo con buenos sueldos, educación y salud eso será una renovación de verdad 🇧🇴",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
VAMOS RODRIGO PAZ FUTURO PRESIDENTE DE LOS BOLIVIANOS Q QUEREMOS UN PAIS LIBRE DE CORRUPTOS,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto presidente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Paz Lara presidente,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
El más nunca más,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Claro no x voj maliante Lara secario,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Hablando el que dice ""Este maldito Pais"". El actuar deplorable de este individuo Lara conjuga con su vulgar y grosera sandez de sus palabras.",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Ustede son los q no sirven panada,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
El santito tiene un verba pura y sagrada hay que hacerle un monumento a la aristocracia y vocabulario al ex paco,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Siempre quejándose. Algún momento hablará de economía? No siquiera tienen plan de gobierno. Improvisación.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto presidente de 🇧🇴,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
VIVA TUTO PRESIDENTE ...,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
TUTO PRESIDENTE,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
De que renovación hablas Lara si eres la misma cosa de Masisno y estás de la mano de Evo es tu Pinki el más nunca Más.😡,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
TUTO PRESIDENTE,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Identidad o resentimiento 😳,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tu misma lengua y tu arrogancia te sepultara,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
CON PAZ Y LARA SI HAY RENOVACIÓN. PORQUE LA DUPLA DEL PUEBLO VOTAREMOS POR ELLOS . GANAREMOS CON UN 65% CON PAZ Y LARA AL GOBIERNO 🇧🇴,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Apoyará por que asi lo quieren los masistas que te apoyan,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Eso es lo que cree este tipo que los humildes son opas como el,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
COMO TODO MASISTA. APROVECHANDO LA IGNORANCIA DE LA GENTE,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
NO TE EQUIVOQUES,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Hay que ser cínico,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Solo los ignorantes o mejor dicho los socialistas apoyan a lari x eso tuto presidente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Y tu Lara maldices a nuestro país eso no te perdonarémos,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"Siempre Fue Antipatria tuto porque no lo conoce las necesidades de las clases humildes ,solo habla para los de arriba",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Seguis con discursos malignos y no presentas plan de programa,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tuto presidente,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto Presidente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
LARA FUERZA PAPÁ VÁ DAR TODO SIERTO OK,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Más lo contrario Kiko siempre, estubo aliado con EVO hay hechos concretos",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Limpio oh no limpio ,no votaremos por los vende patrias 💪💪💪💪",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Ya me tiene podrido Lara!,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Cero propuestas,divide el pais....que postule para acapulco shore,ese es su mundo",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Pobre Lari probó un poquito de poder y fue como que probó cocaina y ya anda con síndrome de abstinencia de solo pensar que el poder se le escapa de las manos 🤣🤣🤣,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Tuto presidente de Bolivia 🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Este loco cree que otros son de su misma condición.ya no sabe qur decir este bocón.,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Jajajajajajajajja de sus llunkus no dice nada,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"Entonces tú odias a Bolivia, la maldeciste todos vimos el video.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
MENTECATO sin cerebro,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Él es el sucio que está diciendo cosas incoherentes,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
TUTO PRESIDENTE 👏🏻👏🏻👏🏻,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tema de Identidad? El Rodrigo Paz es español y el Lara NO es indígena... aver NO ENGAÑEN ALA GENTE... ❗🙄,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Y vos no jugas sucio ?,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tuto presidente.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
PAQUITO CORRUPTO ESTE TIPO SI ES UN NEFASTO,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Jamás por un Lary como tú .... 🤣😂🤣😂 los inteligente votaremos por TUTO ..... FUTURO PRESIDENTE DE NUESTRA NACIÓN,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Viva paz Zamora va ganar,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Cállate Evo 2,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto presidente 🇧🇴 y punto yo soy del área rural la gente no te quiere por tus autos chutos,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Demente!!!,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Y este OPA como llego hacer capitan en la policia????,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Encima lo MALDICE a este gran Pais nuestro amada Pais Bolivia, eso es IMPERDONABLE y esta mas claro que el voto inteligente es por TUTO PRESIDENTE la unica opcion con proyecto serio para REPUBLICA DE BOLIVIA",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Traquilos PDC - PAT , tarde se acordaron de inventarle buenas frases a Lara el solito pudrioó toda la campaña ademas quien votaria oo un biopolar crazy y esquizofrenico…..",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
TUTO PRESIDENTE 🇧🇴🇧🇴🇧🇴,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Este lari es de un verdadero burro todos con Tuto para la na bolivia mejor,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Lo bueno mi Capi es que no tienes cola quien te pise Bolivia te apoya,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Lari lari ..... tu ni se acuerda quien eres,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
La gente inteligente no votará por el pdc,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
OPA,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Traidor, abriste la puerta a los evistass",75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Masista vendido,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Jajaja que sinico y pidiendo a los jóvenes que le hagan guerra sucia al tuyo increíble tipo este,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Pobre Ignorante,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Paco maleante,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Este maldito país dijo Lara a nuestra querida Bolivia, ahora tuto presidente",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Y usted si la ama? Nos dijo maldit0 país 😡😡😡,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Este pako es el ke se a metido kon los masistas por identidad eso es renovacion para el.,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
No lo culpo al LARAma por su ignorancia...los culpo a sus progenitores K4r4jo por no usar CONDON !!! ... Que les ha hecho Bolivia para mantener a un mancagasto como este,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO PRESIDENTE,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Definitivamente mi voto será por Tuto,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
💪💪💪❤️🤍💚🌹🌹🌹,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Igual va ganar Paz y Lara 💪😎,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Jamás con los racista logieros,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Hipócrita,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
No puede n apoyar a un animal,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Lara, MAS populismo, MAS evismo, MAS demagogia",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Dónde estamos si este 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡nos quiere gobernar,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Renovación????? Cual ????,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Lara, SINVERGÜENZA.",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Yo no me identifico con mamones,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
TUTO PRESIDENTE,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Si habla de identidad primero que vea donde nacio Rodrigo Paz, y que hicieron los españoles durante la colonia!!!",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Y Bolivianas te necesitamos con urgencia,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Sin son la misma lacra lobo vestido de oveja como el socialismo,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"No es renovación si eres el engendro de Evo, es la continuacion",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"TUTO tiene esta única oportunidad para llegar a la silla presidencial, lo está arruinando por su fanatismo del antimasismo y no se qué cosas mas. Ahora ya no queda tiempo, trata de acercarse a los sectores sociales muy pero muy con bajo perfil (tendrá verguenza? teme contaminarse? no quiere ensuciarse? sentirá miedo? desprecio?), PERO EL DAÑO ESTÁ HECHO Y NO PODRÁ ACEPTAR NI REPARAR SU ERROR.",75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
"Delincuente y loco, hablando de juego sucio!!! Dios nos libre de este inservible",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"LARA, TÚ JUEGAS SUCIO",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Este Imbecil siempre hablando Estupideces.,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Jaja el Lari y el mucho ama a 🇧🇴que lo llama maldito pais🙄 en fin la hipocresua,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Lara, es repulsivo...",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Ya ganó este chamaco vice,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Ignorante lleno de filtro das risa....,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Clásico de los cobardes narcisistas, criticar a los demás sin tener una pisca de ética y moral y encima hacerse a la víctima",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Identidad con uno que NACIÓ en España y aún no renuncia a esa nacionalidad? Renovación con alguien que vive más de 30 años de la política? Tarija lo detesta y me dicen que lo prefieren? Por favor,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Siga soñando,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto presidente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Recién está queriendo incursionar en política Pero?muy mal inicio mal encaminado parecería que su enemigo le ""aconseja""",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Animal el que juega sucio eres tú u no te das cuenta , muchos que te estaban apoyando cambiaron por tuto , por tu mala manera de hacer política , no tienes personalidad, humildad, mientes a tu propia gente , hablas incoherencias y se te subió mucho el ser candidato.",75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Soy uno de la población y mi voto no será para el será nulo,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Ese paco extorsionador nunca va a ganar,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
OPA!!,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"Oh!... todo el que quiera conocerse cómo es y qué no quiere, pregúntele a lari",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Callese Opa,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tuto presidente,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Si tiene toda la razón 💪 Lara,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
VOTO. INTELIGENTE. TUTO FUTURO PRESIDENTE DE BOLIVIA.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Bolivianos, les guste o no Vicepresidente LARA, así de sencillo !",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
TUTO PRESIDENTE 25 30,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Cállate Paco M4leante,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Callece desendiente de gringo,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Por renovación??? No se a quienes representan este par el español Paz y el paco desertor kewa, las verdaderas personas que le ponen el hombro a este país día día sin quejarse tenemos el voto claro, y no será para mediocres que usan de bandera el dolor de personas enfermas, o maldicen a este país que acogió a este par de charlatanes sin futuro....",75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Este chango fregó a Rodrigo.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Y ustedes q le dan cobertura a este opa ...ppppiiiipppp,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Solo falta tu votooooo,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Quítenle el celulaaaaar jajaja,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Causa pena su desesperación,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
QUE DICEN O QUE HARAN LOS DEL TSE ANTE ESTA OFENSA CONTRA NUESTRA PATRIA BOLIVIA Y A LOS QUE ESTAN PADECIENDO POR LA ENFERMEDAD DEL CÁNCER Y TANTOS OTROS DISCURSOS DE ODIO RACISMO EXIGIMOS QUE HAYA UN PRONUNCIAMIENTO O LO IMNAVILITEN POR IGNORANTE LOCO,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
La prensa más op,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Lara victima de su propia guerra sucia,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Lari callate pareces vocero de Tuto.,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Renovación socialista del masismo ahora PDC,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO PRESIDENTE 🇧🇴🇧🇴🇧🇴,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
MASISTAS=PDC,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Está loco este caballo de Troya.....,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
"Y bla bla bla , habla más y piensa menos , este señor no tiene ni una pizca de sabiduría",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Yo soy del pueblo y voto por Tuto presidente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Sucio eres tú Lara,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
